,시도,시군구,읍면동,도로명,단지명,위도,경도,행정동
3660,서울특별시,마포구,마포동,마포대로4나길 71,비체힐리버뷰,37.5363274,126.9453735,도화동
3661,서울특별시,서초구,방배동,방배천로 11,SK리더스뷰(파스텔시티),37.477722,126.982185,방배2동
3662,서울특별시,서초구,방배동,남부순환로287길 7,방배홈타운(479-11),37.4760179,126.9872957,방배3동
3663,서울특별시,서초구,방배동,명달로 5-103,월드빌라트(999),37.4783803,127.0044493,방배3동
3664,서울특별시,성동구,옥수동,독서당로 154,레미테지,37.539722,127.0117701,옥수동
3665,서울특별시,성동구,옥수동,독서당로39길 33,화이트캐슬,37.5408496,127.009775,옥수동
3666,서울특별시,성북구,돈암동,동소문로31길 6-1,대성유니드(641-0),37.5972573,127.0208957,돈암1동
3667,서울특별시,성북구,돈암동,아리랑로5길 50-8,동소문현대,37.5979196,127.0127901,돈암2동
3668,서울특별시,성북구,정릉동,보국문로 183,피오레,37.6170875,127.0013568,정릉4동
3669,서울특별시,송파구,가락동,오금로 306,가락스타클래스,37.5028152,127.1260916,가락본동
3670,서울특별시,송파구,가락동,송파대로24길 5-13,아키죤아파트1동,37.4903951,127.1207632,가락본동
3671,서울특별시,용산구,신창동,효창원로15길 16,세방리버하이빌,37.5360158,126.953898,원효로2동
3672,서울특별시,은평구,구산동,연서로9길 2,산호,37.6075474,126.91482,구산동
3673,서울특별시,은평구,신사동,갈현로1길 31,신사동한신휴플러스,37.5990165,126.9062354,신사1동
3674,서울특별시,은평구,응암동,백련산로 127,신동아,37.597031,126.9235224,응암1동
3675,서울특별시,종로구,교북동,송월길 147,동아,37.5713631,126.9620298,교남동
3676,서울특별시,종로구,사직동,경희궁길 57,광화문스페이스본(106동),37.5734409,126.9677857,사직동
3677,서울특별시,중랑구,면목동,봉우재로26길 36,우정아파트,37.5907525,127.0849913,면목2동
3678,서울특별시,강남구,도곡동,남부순환로373길 9,도곡지웰카운티102동,37.4867503,127.0436205,도곡1동
3679,서울특별시,강남구,삼성동,봉은사로71길 19,삼성동드림하우스,37.5134512,127.0495465,삼성2동
3680,서울특별시,강남구,삼성동,봉은사로 474,쌍용플래티넘,37.5122513,127.0516091,삼성2동
3681,서울특별시,강남구,삼성동,테헤란로 423,현대타워(13층-27층),37.506108,127.0529536,삼성2동
3682,서울특별시,강남구,청담동,압구정로79길 87,상지리츠빌카일룸2차,37.5263094,127.0540672,청담동
3683,서울특별시,강남구,청담동,도산대로81길 69,청담매스터빌,37.5275279,127.0442541,청담동
3684,서울특별시,강동구,길동,성안로 172,에이치비골드빌(102동),37.5382453,127.1359866,길동
3685,서울특별시,강동구,둔촌동,천호대로 1152,광남캐스빌105동,37.5333313,127.139234,둔촌2동
3686,서울특별시,강동구,명일동,고덕로62길 126,고덕삼환아파트,37.549326,127.1518384,명일2동
3687,서울특별시,강동구,명일동,고덕로38길 34-8,우성102동,37.5531216,127.1421528,명일1동
3688,서울특별시,강북구,미아동,도봉로68길 26,현대(190-2),37.6307716,127.0258489,미아동
3689,서울특별시,광진구,자양동,자양번영로6길 33,명성,37.5321622,127.077482,자양2동
3690,서울특별시,광진구,자양동,자양로3길 14-17,자양훼밀리,37.5310325,127.0851556,자양2동
3691,서울특별시,구로구,온수동,부일로1길 126,리치안풍산,37.4956244,126.817547,수궁동
3692,서울특별시,노원구,공릉동,공릉로51길 14-8,태승훼미리아파트,37.6291406,127.0762393,공릉2동
3693,서울특별시,동대문구,전농동,서울시립대로 75,전농동신성미소지움,37.5782541,127.0484064,전농1동
3694,서울특별시,동작구,사당동,사당로13길 31,두산위브트레지움,37.4852591,126.9712391,사당3동
3695,서울특별시,마포구,성산동,월드컵북로 194,세원,37.5685099,126.9074514,성산2동
3696,서울특별시,서대문구,북아현동,북아현로 72-4,그린빌,37.5634604,126.9548047,충현동
3697,서울특별시,서대문구,연희동,연희로15길 127,은하,37.57257,126.9277009,연희동
3698,서울특별시,서초구,반포동,주흥17길 25,반포훼미리(103동),37.508744,127.0171667,반포1동
3699,서울특별시,서초구,서초동,서초대로50길 84-8,서초프라임빌(1566-9),37.4895284,127.0132911,서초3동
3700,서울특별시,양천구,신월동,오목로 76-1,신성미소지움,37.5224472,126.8466047,신월2동
3701,서울특별시,영등포구,대림동,대림로22길 29,대림동갑을명가아파트,37.4955639,126.9037654,대림1동
3702,서울특별시,종로구,내수동,새문안로3길 23,경희궁의아침4단지,37.5725424,126.9722018,사직동
3703,서울특별시,중구,흥인동,마장로 58,동대문솔하임,37.5677465,127.0163467,신당동
3704,서울특별시,강동구,길동,명일로 201,서한베네치아,37.5368374,127.1455755,길동
3705,서울특별시,강동구,명일동,상암로49길 13,형인허브빌,37.5470292,127.1444633,명일1동
3706,서울특별시,강동구,성내동,풍성로 203,둔촌역아치스톤(101동),37.529665,127.134445,성내3동
3707,서울특별시,강동구,성내동,올림픽로62길 39,성내동대성,37.536821,127.1248802,성내2동
3708,서울특별시,강동구,천호동,성안로25길 6,천호동삼성아파트,37.538635,127.1350656,천호3동
3709,서울특별시,강동구,천호동,진황도로 18,현대프라자아파트,37.5392402,127.1291292,천호3동
3710,서울특별시,강북구,수유동,한천로139길 42,영남,37.6388274,127.0248259,수유3동
3711,서울특별시,강서구,내발산동,우장산로6길 52,청솔샤르망1002동,37.553196,126.8389105,우장산동
3712,서울특별시,강서구,방화동,초원로 27,방화3차태승훼미리,37.5678968,126.8086741,방화2동
3713,서울특별시,강서구,화곡동,강서로43길 17,신일골드빌,37.5466819,126.8352885,화곡3동
3714,서울특별시,관악구,신림동,신림로3가길 45-24,청광,37.4676643,126.9419527,대학동
3715,서울특별시,구로구,개봉동,고척로21나길 85-6,건영,37.5013871,126.8407877,개봉1동
3716,서울특별시,구로구,오류동,경인로20길 6,포스시티,37.4953397,126.8433917,오류1동
3717,서울특별시,노원구,중계동,덕릉로 718,LIG건영,37.6613496,127.0758743,중계4동
3718,서울특별시,동대문구,답십리동,사가정로 6,청계지웰에스테이트,37.5701632,127.0495734,답십리1동
3719,서울특별시,동대문구,이문동,이문로 136,이문동웰츠타워,37.5987082,127.0619731,이문1동
3720,서울특별시,동작구,사당동,사당로2가길 202,삼성그린(205),37.4860326,126.965914,사당5동
3721,서울특별시,서대문구,홍제동,세무서길 106-12,인왕산벽산,37.5923446,126.9483881,홍제3동
3722,서울특별시,서초구,반포동,고무래로10길 34,일신반포빌라트,37.4996798,127.0096517,반포4동
3723,서울특별시,성동구,하왕십리동,무학봉길 49,무학현대,37.5610663,127.0278891,왕십리2동
3724,서울특별시,송파구,가락동,송이로19길 12-3,가락3차쌍용스윗닷홈(103동),37.4974314,127.1230556,가락본동
3725,서울특별시,양천구,신월동,신정로13길 50,벽산블루밍1단지,37.5136647,126.8422719,신월6동
3726,서울특별시,양천구,신월동,남부순환로56길 15,코아루2단지,37.5315604,126.8286786,신월3동
3727,서울특별시,은평구,신사동,증산로 431,에코벨리,37.5948201,126.9143027,신사1동
3728,서울특별시,중랑구,면목동,사가정로50길 5-21,대한,37.5805502,127.0869955,면목7동
3729,서울특별시,중랑구,면목동,망우로26길 43,풍림,37.5909415,127.0722729,면목2동
3730,서울특별시,강남구,역삼동,역삼로19길 25,동원스위트뷰역삼,37.4970065,127.0372471,역삼1동
3731,서울특별시,강서구,방화동,양천로14길 37,신안네트빌1단지,37.5709743,126.8100628,방화2동
3732,서울특별시,용산구,한남동,대사관로8길 9,오페라하우스WEST,37.5336286,127.0007849,한남동
3733,서울특별시,용산구,한남동,한남대로27길 60,한남해피트리,37.5394252,127.0032648,한남동
3734,서울특별시,은평구,대조동,연서로28길 17-1,서경아파트,37.617325,126.9218593,대조동
3735,서울특별시,양천구,신월동,남부순환로 297,행복한세상,37.5401191,126.8258517,신월5동
3736,서울특별시,강북구,미아동,오패산로60길 21,한일,37.6265885,127.0310354,미아동
3737,서울특별시,관악구,봉천동,당곡2길 109-11,(685-103),37.4928323,126.9341229,보라매동
3738,서울특별시,강남구,대치동,도곡로78길 13,삼성3차,37.4973951,127.0597586,대치1동
3739,서울특별시,강남구,도곡동,강남대로 240,SK허브프리모,37.4852511,127.0343337,도곡1동
3740,서울특별시,강남구,삼성동,영동대로128길 45,삼성동헤렌하우스2(82-1),37.5193637,127.0610102,삼성1동
3741,서울특별시,강남구,역삼동,도곡로23길 31,세종빌라트,37.4941174,127.0387543,역삼1동
3742,서울특별시,강동구,성내동,천호대로174길 53,비앤비(102동),37.5324917,127.1340843,성내3동
3743,서울특별시,강동구,성내동,양재대로101길 46,우림루미아트,37.5328347,127.1353928,성내3동
3744,서울특별시,강동구,천호동,천중로39길 33,다성씨티아파트,37.542576,127.1392183,천호3동
3745,서울특별시,강동구,천호동,올림픽로92길 7-9,시티빌아파트,37.5482197,127.1273725,천호2동
3746,서울특별시,강동구,천호동,진황도로31길 5,우정에쉐르(102동),37.5378917,127.1332184,천호3동
3747,서울특별시,강서구,내발산동,우장산로2길 21-22,신세계5차,37.5534736,126.8387364,우장산동
3748,서울특별시,강서구,마곡동,방화대로44길 42,마곡승윤노블리안아파트,37.5713649,126.8175504,방화1동
3749,서울특별시,강서구,염창동,양천로75길 22-21,이너스내안에,37.550801,126.8763391,염창동
3750,서울특별시,강서구,화곡동,곰달래로35길 116,푸른숲,37.536226,126.8532946,화곡2동
3751,서울특별시,광진구,자양동,자양로21길 16-26,스카이빌1차,37.5402814,127.0810482,화양동
3752,서울특별시,노원구,공릉동,동일로198가길 149,시영2단지(라이프)아파트,37.6306604,127.0667038,공릉1동
3753,서울특별시,도봉구,창동,도봉로110나길 85,한솔,37.6498059,127.0362753,창1동
3754,서울특별시,동작구,신대방동,보라매로5길 5,보라매우성,37.4924089,126.9251841,신대방2동
3755,서울특별시,마포구,신수동,창전로2길 42,경남아너스빌,37.5496408,126.9339029,신수동
3756,서울특별시,마포구,합정동,어울마당로 11,장미(466-0),37.5461343,126.9188681,서강동
3757,서울특별시,서초구,서초동,사평대로56길 7,서초한일유앤아이주상복합,37.5031563,127.0235396,서초4동
3758,서울특별시,송파구,문정동,새말로 139,삼형아파트,37.4837911,127.1293775,장지동
3759,서울특별시,송파구,방이동,가락로36길 5-14,정우아트빌A,37.5102425,127.1191618,방이1동
3760,서울특별시,송파구,풍납동,풍성로6길 15,신동아파밀리에,37.5334464,127.1145894,풍납2동
3761,서울특별시,양천구,신월동,신월로10길 8,대림타운,37.5163674,126.8403863,신월6동
3762,서울특별시,은평구,신사동,갈현로5길 26,임탑(12-1)100동,37.6013987,126.9075822,신사1동
3763,서울특별시,은평구,역촌동,진흥로 37-1,만민하늘애2차,37.6008953,126.9194578,응암1동
3764,서울특별시,강남구,도곡동,남부순환로381길 15,포스코트,37.4878089,127.0475082,도곡1동
3765,서울특별시,강서구,마곡동,방화대로40길 66,마곡태승훼미리아파트,37.5711907,126.8199531,방화1동
3766,서울특별시,강서구,염창동,양천로73가길 28,삼현팰리채,37.5504781,126.8736618,염창동
3767,서울특별시,강서구,화곡동,우장산로 82,길성그랑프리텔,37.5522977,126.8446962,화곡6동
3768,서울특별시,강서구,화곡동,초록마을로 121,태창네스트힐,37.5376261,126.8508743,화곡8동
3769,서울특별시,관악구,봉천동,행운1마길 2,관악태우미소가,37.4839528,126.9558568,행운동
3770,서울특별시,관악구,봉천동,장군봉5길 27,봉천두솔,37.4807577,126.9410784,청룡동
3771,서울특별시,광진구,구의동,광나루로44길 20,주성힐스톤,37.5434233,127.0911602,구의3동
3772,서울특별시,구로구,구로동,공원로 27,대림역대성스카이렉스,37.499391,126.8909638,구로5동
3773,서울특별시,구로구,구로동,공원로 41,현대파크빌,37.5002735,126.8899443,구로5동
3774,서울특별시,노원구,공릉동,동일로192가길 26,서일이츠뷰,37.6275083,127.0737671,공릉1동
3775,서울특별시,노원구,상계동,동일로242길 95,수락현대,37.6751786,127.0596962,상계1동
3776,서울특별시,노원구,월계동,마들로1길 44,서광,37.6230321,127.0648734,월계3동
3777,서울특별시,동작구,대방동,대방동2길 18,다운페라,37.501333,126.9285735,대방동
3778,서울특별시,동작구,사당동,남부순환로255길 21,삼익그린뷰,37.4772596,126.9693702,사당4동
3779,서울특별시,동작구,상도동,국사봉길 178,상도1차갑을명가,37.4936508,126.9339643,상도3동
3780,서울특별시,마포구,망원동,월드컵로29길 68,미원2,37.5588555,126.9021257,망원2동
3781,서울특별시,마포구,망원동,망원로11길 35,함성월드빌3차301동,37.5591716,126.9060825,망원2동
3782,서울특별시,서대문구,연희동,연희로28길 35-28,성원쌍떼빌팰리스,37.5756859,126.938479,연희동
3783,서울특별시,서대문구,연희동,연희로18안길 13,충우하이빌,37.5678762,126.9347298,연희동
3784,서울특별시,서대문구,충정로3가,충정로 30,충정,37.5615511,126.9641128,충현동
3785,서울특별시,서대문구,홍은동,통일로48가길 15,반석블레스,37.5956227,126.9411513,홍은1동
3786,서울특별시,서초구,반포동,동광로46길 7-15,힐하우스(577-79),37.4935979,127.0011149,반포4동
3787,서울특별시,서초구,서초동,강남대로61길 17,밀라텔쉐르빌,37.4986183,127.0250237,서초4동
3788,서울특별시,서초구,서초동,반포대로22길 86,서초아크빌,37.4907131,127.0127328,서초3동
3789,서울특별시,서초구,서초동,반포대로4길 24,월드메르디앙(오페라),37.4814777,127.0138606,서초3동
3790,서울특별시,서초구,서초동,효령로67길 71-6,현대임페리움,37.4901426,127.0221372,서초1동
3791,서울특별시,서초구,잠원동,강남대로95길 81,잠원아이비,37.5116219,127.0165069,잠원동
3792,서울특별시,성북구,장위동,장위로 122-3,코코아파트,37.612923,127.0502641,장위2동
3793,서울특별시,성북구,정릉동,서경로 91,청구,37.6111003,127.0137032,정릉2동
3794,서울특별시,송파구,거여동,거마로9길 37,대영무지개1,37.4979594,127.1421961,거여1동
3795,서울특별시,송파구,방이동,위례성대로 56,방이동그린파크,37.5150213,127.118393,방이2동
3796,서울특별시,송파구,방이동,백제고분로50길 29-23,원진아뜨리에,37.5144087,127.1184002,방이2동
3797,서울특별시,양천구,신월동,남부순환로64길 23,금강,37.5270577,126.8334781,신월3동
3798,서울특별시,양천구,신월동,신월로 119,청송그린힐,37.5165867,126.8370346,신월7동
3799,서울특별시,영등포구,양평동1가,영등포로 49,삼환,37.5229447,126.8871875,양평1동
3800,서울특별시,영등포구,양평동1가,영등포로12길 7,한신공영,37.5215995,126.8878636,양평1동
3801,서울특별시,용산구,한남동,대사관로 23,오페라하우스3차,37.5339455,127.0009617,한남동
3802,서울특별시,은평구,역촌동,진흥로 27,하늘애,37.6004352,126.9184112,응암1동
3803,서울특별시,은평구,응암동,백련산로 84,백련산힐스테이트2차,37.5922474,126.923614,응암2동
3804,서울특별시,은평구,응암동,은평로4길 21-18,자선메르시안(118-62),37.5971808,126.9182206,응암1동
3805,서울특별시,중랑구,망우동,양원역로 37,경남,37.6037219,127.1066109,망우본동
3806,서울특별시,중랑구,상봉동,봉화산로 146,"엘지,쌍용아파트",37.6035365,127.0905992,상봉1동
3807,서울특별시,강동구,둔촌동,명일로 143,청원파크빌,37.5316852,127.1433488,둔촌2동
3808,서울특별시,강동구,성내동,천호옛12길 27,현대,37.5351931,127.126506,성내2동
3809,서울특별시,강북구,미아동,도봉로76길 52,요진,37.6333935,127.026925,미아동
3810,서울특별시,강북구,수유동,도봉로71가길 11,대림(수유),37.6318497,127.0221981,수유1동
3811,서울특별시,강서구,등촌동,공항대로55길 19,코오롱하늘채,37.5543177,126.8606341,등촌1동
3812,서울특별시,광진구,자양동,아차산로36길 13,금강KCC,37.5375162,127.0742477,자양3동
3813,서울특별시,금천구,시흥동,독산로24다길 22,신세계,37.4542126,126.9073983,시흥4동
3814,서울특별시,노원구,상계동,동일로239나길 31,상록수1단지,37.6769232,127.0513987,상계1동
3815,서울특별시,노원구,중계동,중계로8길 39,현대그린,37.6470543,127.0844823,중계본동
3816,서울특별시,도봉구,쌍문동,해등로 241-14,금호2,37.6570024,127.0293483,쌍문4동
3817,서울특별시,동대문구,용두동,한빛로 73,용두롯데캐슬리치,37.5790127,127.0308937,용신동
3818,서울특별시,동작구,사당동,남부순환로265길 108,중앙아트,37.4801759,126.9762723,사당1동
3819,서울특별시,마포구,망원동,포은로 147,성신,37.5595256,126.902478,망원2동
3820,서울특별시,서초구,반포동,서래로1길 13,브리앙뜨3차,37.4960076,126.9973169,반포4동
3821,서울특별시,서초구,방배동,청두곶길 14,두원,37.4778764,126.9854616,방배2동
3822,서울특별시,서초구,서초동,강남대로55길 9-7,강남아르젠,37.4953682,127.0275426,서초2동
3823,서울특별시,성동구,성수동2가,둘레19길 12,삼익,37.5355047,127.0580244,성수2가1동
3824,서울특별시,성북구,보문동6가,보문사길 112,아남,37.5810452,127.0173492,보문동
3825,서울특별시,송파구,장지동,위례광장로 120,위례중앙푸르지오1단지,37.474753,127.1416361,위례동
3826,서울특별시,양천구,목동,목동서로 264,진도1,37.5244799,126.8685886,목1동
3827,서울특별시,영등포구,신길동,영등포로64길 11,우성4,37.5141207,126.9169321,영등포본동
3828,서울특별시,영등포구,영등포동1가,경인로114길 12,여의도의아침,37.5183411,126.9143711,영등포동
3829,서울특별시,종로구,견지동,삼봉로 95,대성스카이렉스,37.572613,126.9824345,종로1·2·3·4가동
3830,서울특별시,중구,신당동,청구로4길 37,대성드림,37.5613247,127.0155709,동화동
3831,서울특별시,강남구,청담동,영동대로142길 19,마크힐스이스트윙,37.5245084,127.0553344,청담동
3832,서울특별시,강동구,길동,천중로56길 13,SM해그린12차,37.539457,127.1464848,길동
3833,서울특별시,강동구,둔촌동,천호대로 1162,세양청마루,37.5331968,127.1405707,둔촌2동
3834,서울특별시,강동구,명일동,천중로49길 101,태천해오름101동,37.5453667,127.1438259,명일1동
3835,서울특별시,강동구,성내동,풍성로 91,포레스(A동),37.532847,127.1224035,성내2동
3836,서울특별시,강동구,암사동,고덕로25길 13-11,대명,37.5552554,127.135745,암사3동
3837,서울특별시,강동구,천호동,천중로17길 42-10,태천와이드빌,37.5463032,127.1314122,천호2동
3838,서울특별시,강북구,수유동,덕릉로 76,수유프리미어엠,37.6343363,127.0221655,수유1동
3839,서울특별시,강서구,등촌동,등촌로13마길 29-7,정우아파트,37.5377362,126.8613051,등촌2동
3840,서울특별시,강서구,염창동,공항대로75길 30,삼정그린코아,37.5477308,126.8746877,염창동
3841,서울특별시,강서구,화곡동,우현로 26,우장산에스케이뷰,37.5480808,126.8428488,우장산동
3842,서울특별시,관악구,신림동,봉천로12길 28,코스모그린,37.4873568,126.9294629,신림동
3843,서울특별시,구로구,고척동,고척로52길 9,양우,37.5047675,126.85666,고척2동
3844,서울특별시,구로구,구로동,구로중앙로34길 17,덕영드림,37.5007951,126.8841008,구로5동
3845,서울특별시,구로구,구로동,도림로10길 5-9,송림주택,37.4864612,126.888102,구로3동
3846,서울특별시,구로구,구로동,가마산로19길 30,일동행복세상,37.4945296,126.8847143,구로2동
3847,서울특별시,구로구,궁동,부일로 927,우남푸르미아,37.4935209,126.8298045,수궁동
3848,서울특별시,금천구,독산동,문성로 4,목화103,37.4759876,126.9041192,독산3동
3849,서울특별시,노원구,상계동,동일로 1356,상계주공4(고층),37.6499424,127.0621563,상계6·7동
3850,서울특별시,노원구,월계동,석계로13길 6-10,한일2,37.6211351,127.0619859,월계1동
3851,서울특별시,동대문구,장안동,장한로26가길 7,르메이에르1차(344-1),37.5711719,127.0721672,장안2동
3852,서울특별시,동대문구,휘경동,겸재로 24,서울가든,37.5839243,127.0713636,휘경2동
3853,서울특별시,마포구,망원동,동교로3길 79,강변타운,37.5539046,126.8997311,망원1동
3854,서울특별시,서초구,반포동,주흥7길 10-32,반포팰리스,37.506071,127.0186269,반포1동
3855,서울특별시,서초구,방배동,방배로19길 40,훼미리타운,37.4847877,126.9928649,방배1동
3856,서울특별시,서초구,서초동,서초대로 340,삼환바우스,37.4949357,127.0188178,서초1동
3857,서울특별시,성동구,사근동,살곶이길 146,한양마이라움,37.5634211,127.0481763,사근동
3858,서울특별시,성동구,성수동1가,상원6길 16,대우2,37.5482642,127.0502363,성수1가2동
3859,서울특별시,송파구,방이동,위례성대로 102,태평양파크1,37.5132714,127.1229835,방이1동
3860,서울특별시,송파구,오금동,동남로23가길 20,반석블레스빌,37.5015318,127.1329038,오금동
3861,서울특별시,양천구,목동,목동동로12길 23,목동대림,37.5234975,126.8742147,목1동
3862,서울특별시,양천구,신월동,가로공원로 129,삼익플라주(81-10),37.5365411,126.830298,신월5동
3863,서울특별시,용산구,청파동1가,청파로47나길 45-37,목화,37.5478518,126.9678219,청파동
3864,서울특별시,은평구,역촌동,연서로 47-2,소망,37.603551,126.9152744,역촌동
3865,서울특별시,중구,만리동2가,,서울역한라비발디센트럴,37.5549252,126.965789,중림동
3866,서울특별시,중구,산림동,청계천로 160,청계상가,37.5679841,126.9953341,을지로동
3867,서울특별시,중랑구,면목동,면목로30가길 31,용마,37.5770664,127.0862456,면목7동
3868,서울특별시,강남구,삼성동,영동대로112길 15,풍림(1차),37.5155482,127.0616349,삼성1동
3869,서울특별시,강동구,둔촌동,양재대로 1404-10,아인리베,37.5309285,127.1384131,둔촌2동
3870,서울특별시,강동구,상일동,고덕로80길 134,고덕숲아이파크,37.5515528,127.1633682,상일제1동
3871,서울특별시,강동구,성내동,풍성로52길 15,주성AURA1,37.5291361,127.1323581,성내3동
3872,서울특별시,강동구,성내동,양재대로81길 90,한솔브리즈,37.5248198,127.1298739,성내3동
3873,서울특별시,강서구,화곡동,곰달래로20길 31-11,삼백,37.5288779,126.8435755,화곡1동
3874,서울특별시,강서구,화곡동,강서로12길 41,에이원,37.5321684,126.8492836,화곡8동
3875,서울특별시,관악구,봉천동,쑥고개로 33,대원(1536-20),37.4788959,126.9404489,청룡동
3876,서울특별시,광진구,자양동,아차산로46가길 23,태천해오름주상복합,37.5362901,127.08224,자양1동
3877,서울특별시,구로구,구로동,공원로6가길 76,우성(23),37.504875,126.8896499,구로5동
3878,서울특별시,도봉구,쌍문동,해등로17길 10-5,동순미,37.6564882,127.0380702,쌍문2동
3879,서울특별시,도봉구,쌍문동,노해로40길 71,브라운스톤쌍문,37.6471622,127.029227,쌍문3동
3880,서울특별시,동대문구,장안동,천호대로81길 24,형인허브빌102동(417-11),37.5632806,127.0644096,장안1동
3881,서울특별시,서대문구,연희동,연희로11자길 14-23,연우,37.5721999,126.9266308,연희동
3882,서울특별시,서대문구,홍은동,홍은중앙로 81,동일,37.5984203,126.9466832,홍은1동
3883,서울특별시,서대문구,홍제동,통일로37나길 52,동일5차101동,37.5863305,126.9418717,홍제1동
3884,서울특별시,서초구,방배동,효령로4길 10,루이스캐슬,37.47671,126.9870942,방배3동
3885,서울특별시,서초구,방배동,동광로30길 23,성지라빌레뜨(845-1),37.4925438,126.996877,방배4동
3886,서울특별시,서초구,서초동,서초대로50길 52,서초캐슬,37.4909064,127.0132165,서초3동
3887,서울특별시,송파구,가락동,동남로14길 21,가락현대투웰브(101동),37.4921805,127.1319037,가락2동
3888,서울특별시,양천구,목동,목동중앙북로24길 65,목동효성,37.5439799,126.8763057,목2동
3889,서울특별시,양천구,신월동,오목로10길 11,장수마을,37.5214351,126.8444596,신월2동
3890,서울특별시,용산구,한남동,독서당로 46,한남아이파크애비뉴,37.5324305,127.0072274,한남동
3891,서울특별시,용산구,한남동,한남대로27길 52,한남파라곤,37.539076,127.0035184,한남동
3892,서울특별시,용산구,효창동,효창원로70길 10,효창팰리스2차,37.5414737,126.9628177,효창동
3893,서울특별시,은평구,갈현동,서오릉로 258,우남,37.6177537,126.9067652,갈현2동
3894,서울특별시,은평구,역촌동,진흥로1길 28,아그네스풍림아이원,37.6029088,126.9189304,역촌동
3895,서울특별시,은평구,응암동,응암로21가길 20,마이유,37.595294,126.9178289,응암3동
3896,서울특별시,종로구,창신동,지봉로 25,동대문,37.572269,127.0151778,창신1동
3897,서울특별시,종로구,창신동,창신길 131-4,흥인,37.5772296,127.0093047,창신2동
3898,서울특별시,종로구,평창동,평창문화로 81-6,노블레스빌,37.607368,126.9702164,평창동
3899,서울특별시,중구,신당동,청구로6길 8,타워,37.5602179,127.0146687,동화동
3900,서울특별시,중랑구,망우동,송림길 124,개나리,37.605139,127.1057445,망우본동
3901,서울특별시,중랑구,묵동,숙선옹주로 6-9,묵동자이(1단지),37.6148542,127.0779112,묵1동
3902,서울특별시,강남구,논현동,언주로136길 21,우민,37.5177674,127.0373311,논현2동
3903,서울특별시,강남구,삼성동,테헤란로79길 31,삼성펠리스,37.5086786,127.0544141,삼성2동
3904,서울특별시,강남구,역삼동,선릉로107길 24,성영forU,37.5091834,127.0421354,역삼1동
3905,서울특별시,강동구,길동,양재대로122가길 14,예전이룸2차,37.5425568,127.142783,길동
3906,서울특별시,강동구,길동,천중로42길 70,청광플러스원(큐브1차),37.5379469,127.1383097,길동
3907,서울특별시,강동구,명일동,상암로47길 38,KNP,37.5481639,127.1443711,명일1동
3908,서울특별시,강동구,암사동,상암로23길 28,다성이즈빌Ⅰ,37.548303,127.1350218,암사1동
3909,서울특별시,강동구,암사동,고덕로10길 30,우암쎈스뷰,37.5533629,127.1295761,암사1동
3910,서울특별시,강서구,염창동,공항대로59다길 61,염창2차보람,37.5524379,126.8666043,염창동
3911,서울특별시,강서구,화곡동,등촌로13자길 79,화곡예다움,37.5366287,126.8539333,화곡4동
3912,서울특별시,관악구,남현동,남현길 144,흥화브라운빌,37.4710748,126.9731067,남현동
3913,서울특별시,구로구,구로동,구일로8길 121,현대의보아파트,37.4981965,126.8761214,구로1동
3914,서울특별시,노원구,공릉동,공릉로 157,대아아파트1차,37.6239255,127.078796,공릉2동
3915,서울특별시,노원구,공릉동,동일로176길 19-15,백영아파트,37.6207571,127.0757426,공릉1동
3916,서울특별시,노원구,상계동,한글비석로46나길 10,금호타운,37.6672046,127.0687854,상계5동
3917,서울특별시,노원구,상계동,상계로1길 82-14,비콘드림힐3,37.6591937,127.0618699,상계10동
3918,서울특별시,도봉구,쌍문동,우이천로30길 28,염광,37.6484362,127.0263775,쌍문1동
3919,서울특별시,동대문구,제기동,정릉천동로 80,경동미주,37.5791682,127.0355788,제기동
3920,서울특별시,동작구,상도동,양녕로 287,대우유로카운티,37.5053846,126.9492925,상도2동
3921,서울특별시,서대문구,북아현동,북아현로6길 19-19,경남(2차),37.5614255,126.958025,북아현동
3922,서울특별시,서대문구,홍제동,통일로37나길 12,홍제해성,37.587486,126.9431122,홍제1동
3923,서울특별시,서초구,반포동,동광로27길 88,끄레메빌,37.4967934,126.993303,반포4동
3924,서울특별시,서초구,서초동,명달로22길 42,N-Suite(1513-2),37.4865067,127.0064673,서초3동
3925,서울특별시,서초구,서초동,남부순환로337가길 51-9,신원아침도시(1434),37.4844511,127.0236135,서초1동
3926,서울특별시,성동구,성수동1가,상원길 42,뚝섬현대,37.5475965,127.049,성수1가2동
3927,서울특별시,성동구,하왕십리동,무학봉28길 5,상리제나우스,37.5623057,127.0328759,왕십리2동
3928,서울특별시,성북구,돈암동,정릉로 402,돈암현대아파트,37.6037657,127.0266995,길음2동
3929,서울특별시,성북구,보문동4가,37,보문하우스토리,37.5841112,127.0208981,보문동
3930,서울특별시,양천구,목동,목동중앙로 9,대원칸타빌3,37.5309632,126.8672122,목4동
3931,서울특별시,양천구,신월동,오목로4길 5,삼종레이빌101동,37.5211535,126.8405498,신월4동
3932,서울특별시,양천구,신월동,오목로1길 27,탑건위너빌,37.5233682,126.8367031,신월4동
3933,서울특별시,양천구,신정동,목동동로 53,동문굿모닝탑,37.5147738,126.8608849,신정7동
3934,서울특별시,양천구,신정동,오목로50길 17,목동휘버스,37.5243745,126.8641781,신정4동
3935,서울특별시,영등포구,문래동6가,문래로4길 14,현대1차,37.5194154,126.882715,문래동
